Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT16,OUT010,670.2344599522963
FDN16,OUT018,1572.6958104100106
FDC03,OUT046,3320.822285943091
DRF60,OUT013,4108.9557001286685
FDS27,OUT027,6044.684483514913
FDP33,OUT010,595.0293831721463
FDJ36,OUT018,1348.8159770768766
NCR42,OUT013,550.7069918037221
FDV14,OUT017,1260.1573941120978
NCP42,OUT035,3135.0215140364653
FDB50,OUT027,2172.2880990421013
NCC30,OUT027,4696.298544301973
FDA23,OUT018,1535.7579538405355
FDW16,OUT017,1257.5943257045951
FDQ52,OUT010,495.37955350040994
FDB58,OUT049,2397.7238655948186
NCP29,OUT049,977.4182168956179
NCM05,OUT045,4062.0987891486093
FDO25,OUT013,3486.3718444967
NCM54,OUT046,2475.8506979266476
NCL54,OUT046,3248.895270488882
FDL39,OUT010,543.1728094154638
FDF53,OUT018,3194.6846529949344
NCQ42,OUT035,1959.3195107272165
FDF58,OUT013,860.5364820488744
FDZ04,OUT035,1118.2610554816163
FDE26,OUT019,306.7430992273502
FDS60,OUT017,2386.533311991921
FDV58,OUT017,2440.6151949357995
FDM04,OUT045,840.4174716888684
FDE08,OUT035,2995.7807355270725
NCB43,OUT049,3301.535481648396
FDU11,OUT010,252.5070280244213
FDE24,OUT013,2386.333239720958
DRJ49,OUT046,2141.4316345400125
NCQ53,OUT035,4624.144680690413
NCL41,OUT013,510.5332879080953
FDR22,OUT013,1661.2219065730776
FDH04,OUT035,1560.0960706750031
DRH15,OUT045,722.7046691076246
FDY40,OUT049,731.2349375615555
NCI17,OUT035,1728.8747186213573
NCC18,OUT013,2883.0117764422885
FDY28,OUT027,5693.658377741058
FDB45,OUT027,2428.238738646288
NCL30,OUT018,1961.3375789977893
FDM10,OUT017,3490.3138547163016
FDH22,OUT027,3664.53749225641
NCZ53,OUT017,2928.6181680820846
NCI18,OUT013,2900.371801339938
FDH14,OUT027,3446.2518332672657
FDR36,OUT027,1008.0232777987183
FDW01,OUT045,2356.627338276967
FDK02,OUT027,2937.913944614997
FDJ02,OUT018,1926.0672910663284
FDU55,OUT013,4934.985443988784
NCV18,OUT027,2692.9025154013048
FDH14,OUT018,1600.6311748111123
FDZ37,OUT045,1232.4916839781422
FDX49,OUT049,3801.0068696007647
NCD43,OUT046,1639.5814937631285
FDZ07,OUT013,914.2803662615732
FDK43,OUT035,2326.547483065207
FDR32,OUT018,2639.134151198429
FDT39,OUT013,2304.558142623325
NCV54,OUT017,1837.1355644778466
FDF38,OUT018,399.1404083868455
FDV60,OUT046,3021.6611943971666
FDH44,OUT027,3574.6871611161864
FDS21,OUT046,995.3380538490647
NCL41,OUT045,501.9392909549823
FDM46,OUT017,1610.6593231018815
FDU27,OUT045,810.6115068150457
NCJ54,OUT017,3789.8156294330975
DRG51,OUT018,2489.0919955897416
NCA29,OUT019,381.4086218055208
FDR47,OUT045,3184.76652871592
NCL19,OUT027,3197.0492848235226
DRG01,OUT049,1267.8622984027286
FDG10,OUT046,749.4849102778688
NCV05,OUT049,2596.7147949397004
NCH18,OUT019,455.07265417674023
FDV14,OUT018,1188.9357305991011
DRJ23,OUT035,3061.9446680284154
DRJ11,OUT046,3571.535600420118
FDZ03,OUT017,3234.4399783242757
FDI27,OUT010,99.74272893269928
FDJ14,OUT018,1254.0260277243535
FDU32,OUT017,2063.6506884457167
FDD47,OUT027,3928.6364990327997
DRF36,OUT035,2987.746848442207
FDM21,OUT046,4772.015586899045
FDV10,OUT018,494.3915647220829
FDH60,OUT018,2935.3972902620344
FDX47,OUT010,329.2758756458983
FDT19,OUT019,423.69896826857473
FDO11,OUT045,4569.453643493097
FDH24,OUT027,4069.6460380508533
FDL02,OUT018,1344.5411245598973
FDB02,OUT049,2712.8240121667413
FDA43,OUT046,3424.9749149205577
FDG52,OUT045,661.063050197211
DRC12,OUT013,2942.3133579654277
FDY37,OUT018,1825.1547733954294
NCU18,OUT045,1925.2342003501
FDU09,OUT035,749.4380646271692
DRJ25,OUT027,1312.2027308421211
DRE12,OUT018,1752.1133248601084
DRL47,OUT017,2007.656479469569
DRK01,OUT046,1479.330063672368
FDC22,OUT019,468.477538337646
FDG44,OUT013,917.6165815294108
FDW04,OUT035,2133.453526850472
FDK09,OUT049,3849.9915539635545
NCN43,OUT035,2266.660267881235
FDG04,OUT049,2965.1322286604104
FDH32,OUT010,192.50231787010807
DRI47,OUT017,2441.9351906031197
DRE15,OUT013,1024.3053316912997
FDY11,OUT035,1078.4069900024642
FDO60,OUT049,593.5308215128051
FDQ20,OUT018,444.98631695229966
FDO57,OUT027,3472.2358499082316
FDT14,OUT019,365.53412084804563
FDA57,OUT049,594.886740662318
DRN35,OUT017,697.7071555199416
FDJ03,OUT046,764.724584779311
FDX28,OUT017,1835.6559058532564
DRE25,OUT045,1596.2691518107936
FDR09,OUT046,4353.144268528874
FDB23,OUT035,3706.5401971534516
FDO08,OUT045,2359.809988296853
FDQ23,OUT049,1733.227754503135
FDW04,OUT013,1970.9881480661343
DRK13,OUT010,505.43937666693455
NCL17,OUT027,3624.9059908922154
FDY21,OUT035,3495.0421921022185
FDJ38,OUT027,5081.949371812934
FDA37,OUT019,252.95055876083524
FDV43,OUT013,607.6685549794879
FDL36,OUT046,1578.171920068514
FDD53,OUT045,559.0810730802948
FDZ19,OUT010,367.5754187966315
FDV21,OUT045,2023.694999571898
NCL54,OUT018,2974.60339286344
DRI47,OUT027,3886.276254016691
DRG03,OUT049,2586.6217855117807
FDG21,OUT013,3026.2012303344145
FDW03,OUT018,1556.2325832931328
NCI55,OUT046,2788.1603898629396
DRC36,OUT019,453.8520746820683
FDH22,OUT017,2165.9521273591427
FDV20,OUT045,1920.5572656387287
NCU41,OUT027,4654.900318757452
FDN46,OUT027,2918.741364976378
FDK50,OUT045,2614.2966176360574
NCA05,OUT027,3456.8907333707634
DRH01,OUT018,2890.0428645344277
FDT08,OUT018,2403.6809156254626
FDM08,OUT018,3000.4501116092233
FDZ07,OUT035,1013.8219258822802
FDS22,OUT017,789.531229282524
FDV35,OUT027,3178.2846964559826
FDI28,OUT010,177.3515772427322
FDW58,OUT027,2215.1859540847727
FDT52,OUT045,3632.6945878640513
FDY34,OUT046,2543.058479196492
FDR10,OUT046,2694.4905036019227
FDK57,OUT017,2065.3536624943754
FDR02,OUT027,2685.0967931655678
FDX49,OUT046,3812.568205393198
FDQ20,OUT046,652.6082757237352
DRK23,OUT045,4527.504649123453
NCW06,OUT046,2993.015609527069
FDR31,OUT017,2303.707925042402
NCE43,OUT013,3057.6522551052435
DRO59,OUT027,1975.292873112087
FDN09,OUT049,4149.9449969402995
FDR11,OUT046,2546.8460191228028
FDO57,OUT013,2513.489504590429
NCX18,OUT017,3258.0510188219123
FDB05,OUT018,2572.5303230166537
FDQ08,OUT018,745.4636644097699
NCG43,OUT035,1624.253469436354
FDJ56,OUT013,1788.9561668475078
FDA13,OUT010,94.48992822670762
FDO56,OUT017,1617.6201452132764
FDB37,OUT018,3082.367398110363
FDZ02,OUT018,1334.0589269749782
FDQ24,OUT046,4160.15500043324
FDM16,OUT013,1026.7215192255208
FDU35,OUT049,1665.5065612092255
FDT35,OUT035,2891.058963834381
NCX30,OUT049,3662.7609231214647
FDG04,OUT017,2852.6644570248045
FDI12,OUT035,1106.1122329169978
FDE35,OUT035,870.7657282865165
NCP14,OUT027,2587.7556510076083
NCY53,OUT045,1738.8014221575072
FDP49,OUT017,811.1292413179908
FDQ04,OUT017,714.620104264296
FDM39,OUT035,2395.4483783516216
FDO58,OUT019,420.4004285000983
FDC56,OUT017,2477.281935697587
NCQ54,OUT046,3261.0150435801406
FDV10,OUT027,1036.8470731153627
NCK17,OUT046,569.555099252325
NCF55,OUT027,910.1747256342688
FDV33,OUT013,4702.961456503404
NCH29,OUT019,249.06795057824968
FDA37,OUT027,3812.499931273419
FDH46,OUT018,1505.8470069225054
FDS25,OUT035,1913.9113131652755
FDH04,OUT027,2367.0830967040374
FDX52,OUT046,2855.295766228739
NCD42,OUT017,618.5592427402719
FDW47,OUT017,2114.916340887793
FDL25,OUT027,3128.8550761193737
NCJ06,OUT010,271.7126604415537
FDY09,OUT013,2521.6835917147278
FDS40,OUT046,644.3621331807899
FDH41,OUT017,3356.6150389986237
FDG38,OUT035,1193.1593017503658
FDU03,OUT027,4347.4412942811305
FDV20,OUT046,2168.133262509534
DRB13,OUT045,2723.871346087335
NCQ30,OUT013,1678.4506345416105
NCH06,OUT013,4135.337434163996
FDU50,OUT018,1661.2520650891784
NCO42,OUT019,320.19760278921717
FDW09,OUT018,1104.9890280247669
FDH04,OUT013,1365.0485039599757
FDC21,OUT045,1619.932454822659
FDL21,OUT049,658.8766465113548
FDM46,OUT010,227.61495389306046
FDT22,OUT019,178.51196819255088
FDB28,OUT035,2915.5714123940134
FDI12,OUT018,1010.5108599265061
FDA28,OUT045,1942.6068639388377
FDF59,OUT013,2052.393130262807
FDM45,OUT027,3303.83766713474
FDQ56,OUT017,1900.9806643873446
FDR46,OUT049,2539.955781108126
FDT01,OUT013,2529.2762076317636
FDD16,OUT027,2138.939722497326
NCU30,OUT010,396.4783221866142
FDM40,OUT010,400.67617794570174
FDI56,OUT035,1570.401444043813
NCS30,OUT013,2101.359512599307
FDU08,OUT017,1359.093747581452
FDX51,OUT027,5988.5502645411
FDA43,OUT045,2886.0080715053978
FDX59,OUT010,77.69379293951472
FDC37,OUT018,1489.2630225485996
FDP58,OUT013,3281.269182402391
NCY42,OUT035,2018.079078718303
FDF21,OUT018,2975.659555201303
FDU10,OUT027,956.7741868158871
DRL47,OUT018,1736.1159271640252
FDA58,OUT018,3055.4600936022716
FDJ22,OUT049,2929.223932878592
FDK50,OUT046,2518.6465699831206
FDO38,OUT035,1449.7265495213223
DRF60,OUT035,4052.554548994572
NCZ42,OUT019,564.9030845809638
FDD35,OUT049,2003.6562431505502
FDL25,OUT045,1386.9567111270535
FDJ16,OUT013,854.2673543875754
DRK59,OUT049,3731.0865867662096
FDI50,OUT046,4365.275395820783
NCB19,OUT045,1706.3102044439775
DRI37,OUT035,970.7342196495887
FDA14,OUT027,3731.1380186756037
FDC08,OUT018,3309.627013178237
FDS45,OUT046,1910.6809746671547
FDI21,OUT049,1253.7614275741103
DRJ47,OUT035,2655.8386084837043
DRE37,OUT027,5159.606245874684
FDT55,OUT018,2430.5096995860736
NCG42,OUT027,3223.5042468336446
FDA31,OUT049,2886.422843410728
NCW42,OUT046,3104.8533765470097
FDF50,OUT017,3117.2638091936305
FDK56,OUT049,3667.910801251147
FDX10,OUT035,573.8241828731283
NCK07,OUT027,4010.859614718386
FDZ49,OUT017,3636.6988574611987
FDR33,OUT013,1554.5592119968344
FDO44,OUT018,1384.5008647556924
FDA20,OUT046,3675.1573814532007
NCL30,OUT045,1962.7351215926483
FDI05,OUT019,213.58603818319583
FDQ12,OUT018,3108.6426392884405
FDH47,OUT017,1538.3297849916573
FDH34,OUT018,3239.4109212248773
FDF29,OUT046,2312.9264753031107
FDG40,OUT018,384.35573338811275
NCE18,OUT017,4416.449589788092
FDP21,OUT010,451.29743222956137
FDY50,OUT013,1525.41222969775
FDB36,OUT049,2221.766490331381
NCZ29,OUT049,2252.9617761105933
FDU20,OUT018,1919.606447553104
FDO56,OUT013,1616.1728325989832
FDW31,OUT049,2883.571842712309
DRH59,OUT013,988.949969151899
NCB30,OUT017,2910.589820905955
FDK43,OUT027,3977.5818158461047
FDW43,OUT045,4382.142018060946
NCL19,OUT017,2511.6546535230163
FDJ27,OUT046,1461.9821148470592
FDC45,OUT046,2388.8439606037077
FDY40,OUT035,812.2954305580962
NCM41,OUT035,1400.56159940322
NCK18,OUT019,491.2503198022139
FDP37,OUT049,2251.417144254116
FDA27,OUT027,6845.882122416584
NCX30,OUT035,3407.3963471534726
FDR09,OUT017,4681.114053919057
FDG08,OUT027,4529.323618293526
NCU30,OUT013,2479.047979945353
FDB16,OUT017,1272.793124485203
FDM16,OUT017,1341.737984547891
FDC48,OUT013,1246.8659052558974
NCF18,OUT046,2836.4320909789617
FDU46,OUT018,1356.5636588353216
FDH41,OUT018,2964.4422381907666
NCN42,OUT010,376.75979392081626
FDU49,OUT046,1491.482120515912
FDB20,OUT027,1965.283775167699
FDW20,OUT045,2283.0067221275494
NCO55,OUT049,1660.1672760025456
FDX48,OUT046,2936.548453067393
FDU48,OUT046,2211.2306633588155
FDR48,OUT019,332.3515080252454
FDK27,OUT013,2218.802459349422
FDT35,OUT013,2668.4478153010837
FDN12,OUT049,1656.617028604829
NCE31,OUT019,82.0135067152829
FDL21,OUT017,623.7281077398148
FDV56,OUT017,1616.4801271982558
FDR16,OUT017,4154.208464032186
NCP41,OUT049,1676.441793222346
FDJ27,OUT013,1475.1912311671354
FDA07,OUT017,2143.7235311518943
FDK55,OUT049,1271.7791486168971
FDM33,OUT049,4402.277720537928
FDY46,OUT046,2862.145517794452
FDD36,OUT046,1801.0929475084008
FDB12,OUT027,2726.255928283189
FDF28,OUT019,273.7375006305327
NCE07,OUT019,374.68065205561925
FDW50,OUT027,4391.756211770664
NCW18,OUT017,4040.196225606997
NCJ17,OUT019,218.31767168660943
DRZ24,OUT010,236.11106354608145
FDS07,OUT035,2312.1857519055866
NCW05,OUT010,264.5714171016919
FDZ22,OUT018,1377.6929873454606
FDK02,OUT046,1993.2564883926495
FDZ45,OUT027,6254.369380385847
FDL25,OUT046,1337.2042720528311
FDS08,OUT045,2122.474190420143
NCZ42,OUT027,6803.447057546296
FDX57,OUT035,1596.7291140246614
FDF21,OUT046,3180.4947749368075
FDJ56,OUT018,1437.7069817131687
FDX10,OUT013,529.1180715645056
DRG48,OUT035,2567.6557655333045
DRN37,OUT046,2289.178408248247
NCY41,OUT018,428.0870328867669
FDN28,OUT045,1734.9267905924928
FDE34,OUT045,2745.4364398957796
FDR10,OUT045,3006.9317311225986
FDC32,OUT017,1229.45142366447
DRG13,OUT046,2567.486367057777
FDP59,OUT049,1690.0999803382995
NCT53,OUT010,421.9144444349981
FDL57,OUT027,5549.1198433275185
FDN32,OUT010,407.10060625748343
FDK09,OUT018,3187.9075085039663
FDA52,OUT010,464.1883580654416
FDC57,OUT049,3303.3829280679565
FDI09,OUT035,4277.666762500909
NCB07,OUT046,2828.7985769111515
FDP26,OUT035,1747.9875424407692
FDP40,OUT027,2959.7503740611482
FDL15,OUT013,2748.289191613941
FDV07,OUT046,1596.953276145558
FDS03,OUT017,1099.5691105690012
FDE50,OUT049,3458.5783544834435
FDQ15,OUT017,1453.5576157058083
FDQ33,OUT010,342.5563876242127
FDT22,OUT013,796.3867708162654
DRO35,OUT035,1884.7916119397648
FDJ41,OUT049,4234.849040812291
FDQ27,OUT035,1895.8520115132524
FDC26,OUT017,1877.4644523525853
NCF43,OUT027,3728.980639220867
NCR50,OUT035,2668.7755921912353
FDE39,OUT018,1833.0633550353964
FDN49,OUT027,991.3659763179953
DRG11,OUT035,1529.1428151772752
NCA18,OUT049,1743.422557537619
FDM36,OUT018,2641.944560883019
FDW32,OUT017,1081.0823419769117
NCQ18,OUT010,256.8648152367
FDX14,OUT027,1868.9810480904946
FDD46,OUT017,2359.6008668752
FDI34,OUT019,611.7601350994247
NCJ17,OUT035,1342.0492570087142
FDB52,OUT035,3415.227331533398
FDV55,OUT018,2168.0877449503646
FDC57,OUT046,3213.8961149500187
FDB29,OUT046,1866.6957484940265
NCO43,OUT035,1933.3764803776082
FDG44,OUT045,890.6200828515193
FDJ34,OUT045,1823.7435197942723
FDH40,OUT049,1349.1184897349697
NCD07,OUT027,3068.226191333051
FDB41,OUT017,763.4247494525155
FDH47,OUT018,1207.6535044165146
DRK37,OUT035,3038.677465815083
FDM25,OUT019,368.8921043597095
NCX06,OUT045,3080.763993277885
NCS05,OUT017,2329.7729258747613
FDS39,OUT045,2006.544265478018
FDC47,OUT027,6159.160424568715
FDG20,OUT013,3096.9465966964144
DRL23,OUT017,1670.1701708152516
FDY33,OUT013,2792.17895645996
NCH18,OUT045,3381.684961835859
FDX47,OUT035,2413.640934351917
NCB06,OUT045,2756.464846679547
FDP36,OUT049,814.1044796662733
FDW44,OUT018,2809.083742451027
NCU41,OUT018,2915.422305493998
NCS17,OUT046,1445.4320443345096
FDD46,OUT035,2289.774754446788
FDE45,OUT017,3167.353105457385
FDI09,OUT017,4339.966802972691
NCJ54,OUT010,579.7936821443839
NCA29,OUT018,2937.9758790903134
NCN41,OUT027,3548.27585982914
FDY34,OUT035,2655.7255652118724
NCG55,OUT035,1998.5206143150078
DRM49,OUT046,802.8872480044383
NCB42,OUT049,2010.2343137528073
FDE58,OUT045,1752.4339248133151
DRJ25,OUT013,769.557582987921
FDS47,OUT010,181.8592895173449
FDY21,OUT049,3254.399429494993
NCI54,OUT013,1682.3453512555095
FDO24,OUT017,2606.8491161553447
FDY43,OUT035,2735.006444764866
FDF35,OUT018,1299.692070580455
NCP29,OUT019,185.5483751228208
FDN28,OUT027,2355.5539808496324
FDJ50,OUT018,754.0087142846762
FDQ14,OUT027,3651.660489126949
FDC37,OUT035,1670.6859841418645
FDN08,OUT046,2281.9055036222685
FDD04,OUT035,2335.541672471727
FDW34,OUT018,2825.483931374792
FDP04,OUT017,1056.6333546364183
NCG07,OUT017,3016.4955388712497
NCN14,OUT018,2844.503333477731
FDJ16,OUT045,907.8299284522793
NCM42,OUT045,1695.883038832737
NCF19,OUT046,725.8245843886045
FDY21,OUT018,3271.7406447695384
FDY19,OUT035,2019.8160613524965
FDV09,OUT045,2564.510016120111
FDA28,OUT013,2337.7682648828722
FDC38,OUT018,1504.8810178937008
FDL28,OUT045,4144.715263031283
NCH43,OUT049,3420.406467860761
NCN53,OUT045,564.0295809031481
NCW05,OUT017,1731.1660408012622
NCO30,OUT018,2613.8507447427723
FDT04,OUT019,82.68346672942434
FDB27,OUT018,3057.360938914045
NCK07,OUT013,2426.0923974439024
NCA53,OUT013,739.1796958576106
FDB33,OUT018,2449.4834773061684
FDU37,OUT017,1415.3961655042356
FDR13,OUT035,2055.4392187472135
FDE45,OUT049,2694.9481607537373
FDV37,OUT017,3239.135091761532
FDX44,OUT019,215.9610021135928
NCL06,OUT017,4019.0848091968815
FDJ28,OUT045,2697.477963362665
FDX55,OUT049,4073.3913849544465
NCK17,OUT018,407.91819992661726
FDH52,OUT035,1056.1334479520854
FDN13,OUT027,2713.50527982394
FDK44,OUT018,2551.0201522045586
FDU16,OUT046,1634.688613689412
FDZ07,OUT017,1005.7955120327537
NCN06,OUT027,4004.0935673629083
FDH02,OUT010,200.1105502737704
NCW18,OUT045,3388.1397326440856
FDH57,OUT013,2003.5974857325903
FDV35,OUT045,2815.2453772827203
NCU29,OUT013,2744.9728853541965
NCP02,OUT046,794.7426150434434
FDN44,OUT013,2624.984966005356
FDX03,OUT018,441.12988005096014
FDR11,OUT010,403.1170193824593
FDA36,OUT046,3140.1801484366274
FDP58,OUT027,5556.940180961328
FDH31,OUT045,1375.564037848549
FDH34,OUT035,3233.0058950884145
FDS13,OUT035,3648.8000292392608
FDT01,OUT018,2967.462269190418
FDY09,OUT049,2658.753142125165
FDV33,OUT027,6480.824489352767
NCW29,OUT010,241.21336145641527
NCN17,OUT045,1676.884246259603
FDX01,OUT046,1745.8181641416493
FDL03,OUT049,3427.567285334641
DRL59,OUT049,953.9885511893366
DRM11,OUT027,5227.036250111891
FDA43,OUT049,3271.0010405113158
FDZ56,OUT010,388.15882983742415
FDI44,OUT018,1351.9921078208097
FDB50,OUT013,1348.8952506314986
FDU15,OUT019,61.41841911943653
NCJ19,OUT019,180.78831271518615
FDD48,OUT013,2004.3894440196125
NCW42,OUT035,3845.831074471298
FDL24,OUT017,3222.463002781839
NCB30,OUT013,2923.9420809911117
FDK25,OUT013,3043.4023735039623
FDW28,OUT049,3273.583824005503
FDD47,OUT017,3202.967508171739
FDK16,OUT019,259.4764660285654
FDW37,OUT046,1473.1273493083668
FDA48,OUT035,3961.791056726252
FDA14,OUT017,2203.1200843305205
FDV15,OUT013,1811.5838782387007
FDN22,OUT049,3841.989141573613
NCD55,OUT045,599.7059380315827
FDY43,OUT013,2734.0512007560123
NCU05,OUT017,1415.4817911294438
FDF10,OUT035,2719.41194207228
FDR39,OUT018,3320.33946409502
FDG40,OUT013,588.1327822208161
FDZ28,OUT019,238.87012121876322
FDE02,OUT045,1445.906424707264
FDU60,OUT049,3054.6762159794075
FDM21,OUT013,3972.065564795845
FDV52,OUT019,340.5668174894538
NCW06,OUT013,2819.16321784414
FDX36,OUT035,4187.315085153983
FDT35,OUT027,3681.169834962636
NCL19,OUT010,328.28651912246926
NCD31,OUT046,2832.691453527702
FDE53,OUT019,309.6677760948119
FDW58,OUT019,212.21783225320715
DRF48,OUT046,2930.304000579751
FDW57,OUT035,2658.5676868601736
DRH13,OUT017,1600.6637341986366
FDT33,OUT013,2722.3451132895093
DRK47,OUT027,5296.580881513763
FDY22,OUT010,356.3146209109344
FDC35,OUT019,452.9900960921615
FDO03,OUT013,3689.08686298765
FDF24,OUT045,1388.4419669725114
FDF56,OUT018,2788.568452518981
FDD28,OUT013,696.6302428285479
FDG53,OUT027,4042.2999526516965
FDO27,OUT019,293.791316273575
NCF54,OUT018,2594.0135796041454
FDC20,OUT027,1603.8339141464044
FDU10,OUT046,721.6460514124044
DRA24,OUT018,2488.1977604316266
FDA02,OUT010,304.7321606562002
FDG10,OUT017,786.5019113444664
FDW39,OUT010,429.550188330765
FDP04,OUT019,203.95694659718814
NCM55,OUT013,2927.2772068292516
FDG47,OUT045,4883.147291715099
NCU41,OUT017,3016.193870440346
NCK31,OUT017,789.3946098807985
FDZ46,OUT045,1556.8845501898188
FDU13,OUT027,3224.182521150793
NCF19,OUT045,721.4321316685516
NCJ43,OUT013,2746.7750356737056
NCJ05,OUT045,2673.7837502511884
FDS04,OUT027,3567.0149285859575
FDX28,OUT010,191.82885881688043
FDB41,OUT027,1122.637455726575
FDG53,OUT046,1984.0909068455007
FDL15,OUT010,322.0556820411274
FDQ08,OUT049,937.1880017218019
DRN36,OUT013,1499.2410634420053
FDI46,OUT013,4548.321757714441
FDG16,OUT027,6194.9427173096165
FDV32,OUT013,1119.7541003543156
FDF44,OUT010,227.05049794034582
FDK04,OUT018,724.0863121071135
NCA41,OUT013,3159.6000232368665
FDD51,OUT017,634.1261440012261
NCZ53,OUT045,2881.204920264356
FDP01,OUT027,3531.8364953344294
FDY25,OUT049,3003.207649903031
FDB17,OUT018,2820.69946731907
NCV54,OUT018,1772.4331731409536
FDJ32,OUT017,1092.8175089164777
FDA37,OUT049,2048.6023281121825
FDG35,OUT035,2990.8629734400074
NCM05,OUT018,3511.630367334734
FDG45,OUT046,3264.5759012294093
FDH28,OUT013,529.558876551879
NCE18,OUT049,4305.939683498641
FDH38,OUT045,1911.4180340901346
FDR56,OUT013,3125.601117784142
FDH17,OUT027,2324.0998974286163
FDD39,OUT049,3574.508629630463
FDB41,OUT049,850.955970368827
NCR53,OUT046,3185.2666629172213
FDX46,OUT017,769.9971492016185
FDV28,OUT049,578.7593932357945
FDA08,OUT018,2114.156860202424
FDH45,OUT017,577.6097524219618
NCS38,OUT010,283.5573615901249
FDD40,OUT010,535.0644336091269
DRM59,OUT035,2245.277978359664
NCJ43,OUT018,2697.3417288444152
NCN29,OUT013,685.1826343068899
NCC19,OUT045,3227.722697508914
FDR56,OUT035,3313.63875053057
FDZ43,OUT049,4086.8803559390512
FDJ32,OUT010,161.61222621680162
DRH03,OUT017,1169.011625507812
NCZ54,OUT035,2853.6418291209657
FDE26,OUT017,2630.9211383440083
FDS03,OUT045,1153.1609567278258
DRZ24,OUT019,308.85226165642075
FDO48,OUT027,5572.965196222534
FDW39,OUT049,2508.967452578093
NCK05,OUT049,1010.1156875809877
NCK30,OUT017,3913.4495763669215
FDT27,OUT018,2961.9872095135966
FDS08,OUT019,481.84529337069876
NCJ19,OUT049,1007.3285721768061
FDC58,OUT045,746.4246038189711
DRE37,OUT013,3077.6285628863566
FDW02,OUT035,2323.857366795446
FDJ02,OUT010,326.71388374320685
FDX09,OUT045,3056.565284893222
FDT31,OUT010,446.70930985887816
FDI24,OUT049,3102.580795871019
FDY09,OUT045,3179.226626747593
FDV28,OUT045,466.6524290463228
DRM47,OUT049,3667.9029331150723
FDT52,OUT019,515.4265559016682
FDI48,OUT018,725.1722454282667
FDY55,OUT017,5063.769234385149
FDU48,OUT013,2038.263469295057
FDN25,OUT045,697.882609666487
FDP20,OUT049,1866.5346311187814
FDJ15,OUT013,3674.662759224164
FDD04,OUT018,1428.3583463687953
FDY58,OUT045,4501.6679187478385
FDR37,OUT018,3185.3608429845717
FDF44,OUT013,2278.4804961611553
FDD32,OUT045,1282.9909852244837
FDR57,OUT017,2431.8015573038033
DRG39,OUT027,1653.228116968664
FDX15,OUT017,2569.075731388915
DRN37,OUT045,2261.9150250142166
FDW40,OUT027,3729.031969370657
FDB32,OUT049,1549.037271058728
FDM40,OUT018,1939.5338227749066
FDE39,OUT027,2781.2734769630883
DRH49,OUT017,1345.834983298747
FDT46,OUT049,736.8360748372496
NCF06,OUT035,3746.6837234418667
FDP07,OUT017,3519.5073826779512
FDC04,OUT013,3874.184752767638
FDZ32,OUT017,1744.6877312219808
FDD50,OUT045,2548.5046657739317
FDU56,OUT017,3305.3381776743868
FDV34,OUT017,1104.4924459824424
NCY41,OUT013,665.3661123083174
NCK18,OUT046,2772.0823322638676
DRH25,OUT049,929.2428232355526
FDT57,OUT046,4190.468074298566
FDV56,OUT018,1265.3773717156926
FDV12,OUT045,1633.195006555436
FDN52,OUT017,1118.695095507336
FDX38,OUT035,687.3940009649193
FDE47,OUT018,1756.6925286988503
NCO07,OUT013,3195.7601417447067
FDV09,OUT027,3891.800612175943
FDZ23,OUT019,441.41222584821486
DRH51,OUT018,977.3844084685368
NCY54,OUT045,3073.6377533634122
DRG49,OUT013,4344.33797195676
NCC19,OUT049,3808.6863926388933
NCV53,OUT045,4775.365662292772
FDZ47,OUT019,230.68317016284743
NCO26,OUT018,1665.2751433825892
NCP02,OUT045,864.4511858844303
NCW30,OUT018,3601.986749939275
NCN55,OUT046,3927.137929223803
FDB20,OUT010,168.36280045630767
DRL11,OUT013,2344.1901101374187
DRD60,OUT045,3401.2995891116725
FDW14,OUT010,207.63731398830004
FDL27,OUT010,178.76343851907936
FDU09,OUT018,600.5345906014079
DRH36,OUT027,2183.4020869577867
FDP34,OUT027,3959.728909681007
FDE04,OUT017,2962.0045036718916
FDZ57,OUT027,4073.065269286094
FDF02,OUT010,216.25275128987644
FDG28,OUT045,3544.3536153642267
NCI31,OUT046,608.7406130395392
FDT43,OUT013,864.1966529157941
FDU20,OUT046,2542.116195476957
FDD53,OUT013,702.52993843741
FDW15,OUT045,2744.3490885521587
NCT53,OUT045,2311.391823068746
NCG55,OUT027,2529.004956039046
FDD48,OUT035,2151.21653014765
FDG47,OUT049,4373.909064863095
FDI21,OUT017,1256.310470202732
FDT27,OUT017,4076.046168598622
DRO35,OUT013,1864.1950210679447
FDD33,OUT017,3739.210393854175
FDC04,OUT035,3744.7167603029607
FDY34,OUT013,2451.6400741497546
DRJ49,OUT049,2196.198217781228
FDE05,OUT049,2438.188926321445
FDU31,OUT017,3947.2413954028198
NCN19,OUT027,5366.571717541043
FDK56,OUT027,5893.412328276985
FDK58,OUT017,2104.5575241412976
NCJ42,OUT035,1705.0809272886133
FDZ34,OUT027,5731.961071033777
FDA52,OUT018,3008.1408836747564
NCR29,OUT013,683.3272454639155
FDT48,OUT035,3057.8473427294966
DRJ51,OUT019,655.8995994756305
NCS54,OUT046,3044.806645097362
FDV01,OUT035,2702.775935310296
DRG51,OUT027,4368.340132240261
NCG42,OUT013,2206.3132502800768
FDA51,OUT049,1912.179449443529
FDV19,OUT010,354.2830419806072
